profil,date,conso_ref
P014,2016-05-03,1.19735351
P014,2016-05-04,1.19502292
P014,2016-05-05,0.58374405
P014,2016-05-06,1.19054099
P014,2016-05-07,0.57863129
P014,2016-05-08,0.57607492
P014,2016-05-09,1.18426631
P014,2016-05-10,1.18211498
P014,2016-05-11,1.17996366
P014,2016-05-12,1.17799162
P014,2016-05-13,1.17584029
P014,2016-05-14,0.56137574
P014,2016-05-15,0.5590324
P014,2016-05-16,0.55647602
P014,2016-05-17,1.16777284
P014,2016-05-18,1.16580079
P014,2016-05-19,1.16400802
P014,2016-05-20,1.16226393
P014,2016-05-21,0.54758654
P014,2016-05-22,0.54758654
P014,2016-05-23,1.16226393
P014,2016-05-24,1.16226393
P014,2016-05-25,1.15455748
P014,2016-05-26,1.14685102
P014,2016-05-27,1.13914457
P014,2016-05-28,0.53184244
P014,2016-05-29,0.52790641
P014,2016-05-30,1.11602521
P014,2016-05-31,1.10831875
P014,2016-06-01,1.1006123
P014,2016-06-02,1.09290585
P014,2016-06-03,1.08519939
P014,2016-06-04,0.50429027
P014,2016-06-05,0.50035424
P014,2016-06-06,1.06208003
P014,2016-06-07,1.05437358
P014,2016-06-08,1.04666712
P014,2016-06-09,1.04666712
P014,2016-06-10,1.04666712
P014,2016-06-11,0.48854617
P014,2016-06-12,0.48854617
P014,2016-06-13,1.04666712
P014,2016-06-14,1.04666712
P014,2016-06-15,1.04666712
P014,2016-06-16,1.04666712
P014,2016-06-17,1.04666712
P014,2016-06-18,0.48854617
P014,2016-06-19,0.48854617
P014,2016-06-20,1.04666712
P014,2016-06-21,1.04666712
P014,2016-06-22,1.04666712
P014,2016-06-23,1.04666712
P014,2016-06-24,1.04666712
P014,2016-06-25,0.48854617
P014,2016-06-26,0.48854617
P014,2016-06-27,1.04666712
P014,2016-06-28,1.04666712
P014,2016-06-29,1.04666712
P014,2016-06-30,1.04666712
P014,2016-07-01,1.04666712
P014,2016-07-02,0.48854617
P014,2016-07-03,0.48854617
P014,2016-07-04,1.04666712
P014,2016-07-05,1.04666712
P014,2016-07-06,1.04666712
P014,2016-07-07,1.04666712
P014,2016-07-08,1.04666712
P014,2016-07-09,0.48854617
P014,2016-07-10,0.48854617
P014,2016-07-11,1.04666712
P014,2016-07-12,1.04666712
P014,2016-07-13,1.04666712
P014,2016-07-14,0.48854617
P014,2016-07-15,1.04666712
P014,2016-07-16,0.48854617
P014,2016-07-17,0.48854617
P014,2016-07-18,1.04666712
P014,2016-07-19,1.04666712
P014,2016-07-20,1.04666712
P014,2016-07-21,1.04666712
P014,2016-07-22,1.04666712
P014,2016-07-23,0.48854617
P014,2016-07-24,0.48854617
P014,2016-07-25,1.04666712
P014,2016-07-26,1.04666712
P014,2016-07-27,1.04666712
P014,2016-07-28,1.04666712
P014,2016-07-29,1.04666712
P014,2016-07-30,0.48854617
P014,2016-07-31,0.48854617
P014,2016-08-01,1.04666712
P014,2016-08-02,1.04666712
P014,2016-08-03,1.04666712
P014,2016-08-04,1.04666712
P014,2016-08-05,1.04666712
P014,2016-08-06,0.48854617
P014,2016-08-07,0.46836751
P014,2016-08-08,0.86110655
P014,2016-08-09,0.76832627
P014,2016-08-10,0.76832627
P014,2016-08-11,0.76832627
P014,2016-08-12,0.76832627
P014,2016-08-13,0.42801018
P014,2016-08-14,0.42801018
P014,2016-08-15,0.42801018
P014,2016-08-16,0.76832627
P014,2016-08-17,0.76832627
P014,2016-08-18,0.76832627
P014,2016-08-19,0.76832627
P014,2016-08-20,0.42801018
P014,2016-08-21,0.42801018
P014,2016-08-22,0.86110655
P014,2016-08-23,0.95388684
P014,2016-08-24,1.04666712
P014,2016-08-25,1.05090068
P014,2016-08-26,1.05513424
P014,2016-08-27,0.48645801
P014,2016-08-28,0.48576196
P014,2016-08-29,1.06783492
P014,2016-08-30,1.07206848
P014,2016-08-31,1.07630204
P014,2016-09-01,1.0805356
P014,2016-09-02,1.08476916
P014,2016-09-03,0.48158564
P014,2016-09-04,0.48088959
P014,2016-09-05,1.09746984
P014,2016-09-06,1.1017034
P014,2016-09-07,1.10593696
P014,2016-09-08,1.11017052
P014,2016-09-09,1.11017052
P014,2016-09-10,0.47810538
P014,2016-09-11,0.47810538
P014,2016-09-12,1.11017052
P014,2016-09-13,1.11017052
P014,2016-09-14,1.11017052
P014,2016-09-15,1.11017052
P014,2016-09-16,1.11017052
P014,2016-09-17,0.47810538
P014,2016-09-18,0.47810538
P014,2016-09-19,1.11017052
P014,2016-09-20,1.11118412
P014,2016-09-21,1.11269376
P014,2016-09-22,1.11420339
P014,2016-09-23,1.11571302
P014,2016-09-24,0.4912927
P014,2016-09-25,0.49385631
P014,2016-09-26,1.12035804
P014,2016-09-27,1.12175154
P014,2016-09-28,1.1233773
P014,2016-09-29,1.1247708
P014,2016-09-30,1.12628043
P014,2016-10-01,0.51073342
P014,2016-10-02,0.51329703
P014,2016-10-03,1.13092545
P014,2016-10-04,1.13243508
P014,2016-10-05,1.13382859
P014,2016-10-06,1.13533822
P014,2016-10-07,1.13684785
P014,2016-10-08,0.5299605
P014,2016-10-09,0.53273774
P014,2016-10-10,1.14137674
P014,2016-10-11,1.14288637
P014,2016-10-12,1.144396
P014,2016-10-13,1.14590564
P014,2016-10-14,1.14741527
P014,2016-10-15,0.54961485
P014,2016-10-16,0.55239209
P014,2016-10-17,1.15206028
P014,2016-10-18,1.15356992
P014,2016-10-19,1.15519567
P014,2016-10-20,1.1567053
P014,2016-10-21,1.15833106
P014,2016-10-22,0.56969647
P014,2016-10-23,0.57268735
P014,2016-10-24,1.1630922
P014,2016-10-25,1.16313317
P014,2016-10-26,1.16370052
P014,2016-10-27,1.16479426
P014,2016-10-28,1.16641438
P014,2016-10-29,0.61837924
P014,2016-10-30,0.62536937
P014,2016-10-31,1.17468078
P014,2016-11-01,0.6378807
P014,2016-11-02,1.18298141
P014,2016-11-03,1.18779744
P014,2016-11-04,1.19346278
P014,2016-11-05,0.6561049
P014,2016-11-06,0.65930265
P014,2016-11-07,1.21346338
P014,2016-11-08,1.22136585
P014,2016-11-09,1.22733762
P014,2016-11-10,1.23291126
P014,2016-11-11,0.6608488
P014,2016-11-12,0.65978689
P014,2016-11-13,0.65879577
P014,2016-11-14,1.25679832
P014,2016-11-15,1.26277008
P014,2016-11-16,1.26794561
P014,2016-11-17,1.27391737
P014,2016-11-18,1.27949102
P014,2016-11-19,0.65249507
P014,2016-11-20,0.65157474
P014,2016-11-21,1.29661008
P014,2016-11-22,1.30218372
P014,2016-11-23,1.30815549
P014,2016-11-24,1.31333101
P014,2016-11-25,1.31850654
P014,2016-11-26,0.64569881
P014,2016-11-27,0.64477848
P014,2016-11-28,1.33443125
P014,2016-11-29,1.33920866
P014,2016-11-30,1.34398607
P014,2016-12-01,1.34876348
P014,2016-12-02,1.35354089
P014,2016-12-03,0.63961049
P014,2016-12-04,0.63883175
P014,2016-12-05,1.367475
P014,2016-12-06,1.37145618
P014,2016-12-07,1.37543736
P014,2016-12-08,1.37941853
P014,2016-12-09,1.38300159
P014,2016-12-10,0.6345133
P014,2016-12-11,0.63394694
P014,2016-12-12,1.39375076
P014,2016-12-13,1.3969357
P014,2016-12-14,1.40012065
P014,2016-12-15,1.40290747
P014,2016-12-16,1.40569429
P014,2016-12-17,0.6306904
P014,2016-12-18,0.63033643
P014,2016-12-19,1.41286041
P014,2016-12-20,1.414851
P014,2016-12-21,1.41684158
P014,2016-12-22,1.41883217
P014,2016-12-23,1.08500457
P014,2016-12-24,0.4878177
P014,2016-12-25,0.47126887
P014,2016-12-26,0.73316533
P014,2016-12-27,0.82862673
P014,2016-12-28,0.8604472
P014,2016-12-29,0.92408813
P014,2016-12-30,0.92408813
P014,2016-12-31,0.6056559
P014,2017-01-01,0.6190946
P014,2017-01-02,1.13421692
P014,2017-01-03,1.28070478
P014,2017-01-04,1.42679452
P014,2017-01-05,1.42679452
P014,2017-01-06,1.42639641
P014,2017-01-07,0.62764624
P014,2017-01-08,0.62778783
P014,2017-01-09,1.4240077
P014,2017-01-10,1.42321146
P014,2017-01-11,1.42201711
P014,2017-01-12,1.42122088
P014,2017-01-13,1.41962841
P014,2017-01-14,0.62892054
P014,2017-01-15,0.62913293
P014,2017-01-16,1.41564723
P014,2017-01-17,1.41405476
P014,2017-01-18,1.41246229
P014,2017-01-19,1.4104717
P014,2017-01-20,1.40927735
P014,2017-01-21,0.63090278
P014,2017-01-22,0.63125676
P014,2017-01-23,1.40330559
P014,2017-01-24,1.40171312
P014,2017-01-25,1.39972253
P014,2017-01-26,1.39773194
P014,2017-01-27,1.39574135
P014,2017-01-28,0.63330979
P014,2017-01-29,0.63373456
P014,2017-01-30,1.38976959
P014,2017-01-31,1.38738088
P014,2017-02-01,1.38499218
P014,2017-02-02,1.38339971
P014,2017-02-03,1.381011
P014,2017-02-04,0.63592918
P014,2017-02-05,0.63628316
P014,2017-02-06,1.374243
P014,2017-02-07,1.37225242
P014,2017-02-08,1.37026183
P014,2017-02-09,1.36787312
P014,2017-02-10,1.36548442
P014,2017-02-11,0.63869017
P014,2017-02-12,0.63911493
P014,2017-02-13,1.35871642
P014,2017-02-14,1.35672583
P014,2017-02-15,1.35433712
P014,2017-02-16,1.35194842
P014,2017-02-17,1.34995783
P014,2017-02-18,0.64152194
P014,2017-02-19,0.6420175
P014,2017-02-20,1.34279171
P014,2017-02-21,1.34040301
P014,2017-02-22,1.33761619
P014,2017-02-23,1.33522748
P014,2017-02-24,1.33283878
P014,2017-02-25,0.6445661
P014,2017-02-26,0.64506166
P014,2017-02-27,1.32527454
P014,2017-02-28,1.32248772
P014,2017-03-01,1.3197009
P014,2017-03-02,1.31691407
P014,2017-03-03,1.31412725
P014,2017-03-04,0.64796423
P014,2017-03-05,0.64845979
P014,2017-03-06,1.30497054
P014,2017-03-07,1.30258184
P014,2017-03-08,1.29899878
P014,2017-03-09,1.29621196
P014,2017-03-10,1.2926289
P014,2017-03-11,0.65185792
P014,2017-03-12,0.65242427
P014,2017-03-13,1.28267596
P014,2017-03-14,1.27869478
P014,2017-03-15,1.27550984
P014,2017-03-16,1.27152867
P014,2017-03-17,1.26794561
P014,2017-03-18,0.65638876
P014,2017-03-19,0.6570967
P014,2017-03-20,1.25560397
P014,2017-03-21,1.25162279
P014,2017-03-22,1.24764161
P014,2017-03-23,1.24326232
P014,2017-03-24,1.23888303
P014,2017-03-25,0.6640853
P014,2017-03-26,0.66683473
P014,2017-03-27,1.23717403
P014,2017-03-28,1.23703925
P014,2017-03-29,1.23725461
P014,2017-03-30,1.23782011
P014,2017-03-31,1.23873576
P014,2017-04-01,0.60556051
P014,2017-04-02,0.60668338
P014,2017-04-03,1.27578632
P014,2017-04-04,1.27443116
P014,2017-04-05,1.27321292
P014,2017-04-06,1.2721316
P014,2017-04-07,1.27118719
P014,2017-04-08,0.61509454
P014,2017-04-09,0.61367295
P014,2017-04-10,1.26533357
P014,2017-04-11,1.26271706
P014,2017-04-12,1.26028744
P014,2017-04-13,1.25767093
P014,2017-04-14,1.25505442
P014,2017-04-15,0.60481535
P014,2017-04-16,0.60339376
P014,2017-04-17,0.60175347
P014,2017-04-18,1.24496217
P014,2017-04-19,1.24215877
P014,2017-04-20,1.23972916
P014,2017-04-21,1.23711265
P014,2017-04-22,0.59431746
P014,2017-04-23,0.59278652
P014,2017-04-24,1.22963691
P014,2017-04-25,1.22720729
P014,2017-04-26,1.22459078
P014,2017-04-27,1.22216117
P014,2017-04-28,1.21973155
P014,2017-04-29,0.58414763
P014,2017-04-30,0.58272604
P014,2017-05-01,0.58119509
P014,2017-05-02,1.21001309
P014,2017-05-03,1.20777037
P014,2017-05-04,1.20534075
P014,2017-05-05,1.20291114
P014,2017-05-06,0.57441521
P014,2017-05-07,0.57310297
P014,2017-05-08,0.57179073
P014,2017-05-09,1.19412714
P014,2017-05-10,1.19188442
P014,2017-05-11,1.1896417
P014,2017-05-12,1.18758587
P014,2017-05-13,0.56544826
P014,2017-05-14,0.56424537
P014,2017-05-15,1.18123149
P014,2017-05-16,1.17898877
P014,2017-05-17,1.17693294
P014,2017-05-18,1.17487711
P014,2017-05-19,1.17300817
P014,2017-05-20,0.55716712
P014,2017-05-21,0.55716712
P014,2017-05-22,1.17118998
P014,2017-05-23,1.17118998
P014,2017-05-24,1.17118998
P014,2017-05-25,0.55143791
P014,2017-05-26,1.15397209
P014,2017-05-27,0.53997951
P014,2017-05-28,0.53425031
P014,2017-05-29,1.12814526
P014,2017-05-30,1.11953631
P014,2017-05-31,1.11092737
P014,2017-06-01,1.10231842
P014,2017-06-02,1.09370948
P014,2017-06-03,0.4998751
P014,2017-06-04,0.4941459
P014,2017-06-05,0.4884167
P014,2017-06-06,1.0592737
P014,2017-06-07,1.05066476
P014,2017-06-08,1.04205581
P014,2017-06-09,1.04205581
P014,2017-06-10,0.47122909
P014,2017-06-11,0.47122909
P014,2017-06-12,1.04205581
P014,2017-06-13,1.04205581
P014,2017-06-14,1.04205581
P014,2017-06-15,1.04205581
P014,2017-06-16,1.04205581
P014,2017-06-17,0.47122909
P014,2017-06-18,0.47122909
P014,2017-06-19,1.04205581
P014,2017-06-20,1.04205581
P014,2017-06-21,1.04205581
P014,2017-06-22,1.04205581
P014,2017-06-23,1.04205581
P014,2017-06-24,0.47122909
P014,2017-06-25,0.47122909
P014,2017-06-26,1.04205581
P014,2017-06-27,1.04205581
P014,2017-06-28,1.04205581
P014,2017-06-29,1.04205581
P014,2017-06-30,1.04205581
P014,2017-07-01,0.47122909
P014,2017-07-02,0.47122909
P014,2017-07-03,1.04205581
P014,2017-07-04,1.04205581
P014,2017-07-05,1.04205581
P014,2017-07-06,1.04205581
P014,2017-07-07,1.04205581
P014,2017-07-08,0.47122909
P014,2017-07-09,0.47122909
P014,2017-07-10,1.04205581
P014,2017-07-11,1.04205581
P014,2017-07-12,1.04205581
P014,2017-07-13,1.04205581
P014,2017-07-14,0.47122909
P014,2017-07-15,0.47122909
P014,2017-07-16,0.47122909
P014,2017-07-17,1.04205581
P014,2017-07-18,1.04205581
P014,2017-07-19,1.04205581
P014,2017-07-20,1.04205581
P014,2017-07-21,1.04205581
P014,2017-07-22,0.47122909
P014,2017-07-23,0.47122909
P014,2017-07-24,1.04205581
P014,2017-07-25,1.04205581
P014,2017-07-26,1.04205581
P014,2017-07-27,1.04205581
P014,2017-07-28,1.04205581
P014,2017-07-29,0.47122909
P014,2017-07-30,0.47122909
P014,2017-07-31,1.04205581
P014,2017-08-01,1.04205581
P014,2017-08-02,1.04205581
P014,2017-08-03,1.04205581
P014,2017-08-04,1.04205581
P014,2017-08-05,0.47122909
P014,2017-08-06,0.47122909
P014,2017-08-07,0.95878839
P014,2017-08-08,0.87552097
P014,2017-08-09,0.79225355
P014,2017-08-10,0.79225355
P014,2017-08-11,0.79225355
P014,2017-08-12,0.4173977
P014,2017-08-13,0.4173977
P014,2017-08-14,0.79225355
P014,2017-08-15,0.4173977
P014,2017-08-16,0.79225355
P014,2017-08-17,0.79225355
P014,2017-08-18,0.79225355
P014,2017-08-19,0.4173977
P014,2017-08-20,0.4173977
P014,2017-08-21,0.79225355
P014,2017-08-22,0.87552097
P014,2017-08-23,0.95878839
P014,2017-08-24,1.04205581
P014,2017-08-25,1.04744815
P014,2017-08-26,0.4725367
P014,2017-08-27,0.4731905
P014,2017-08-28,1.06362516
P014,2017-08-29,1.0690175
P014,2017-08-30,1.07440984
P014,2017-08-31,1.07980218
P014,2017-09-01,1.08519452
P014,2017-09-02,0.47711331
P014,2017-09-03,0.47776711
P014,2017-09-04,1.10137153
P014,2017-09-05,1.10676387
P014,2017-09-06,1.11215621
P014,2017-09-07,1.11754855
P014,2017-09-08,1.12294088
P014,2017-09-09,0.48103612
P014,2017-09-10,0.48103612
P014,2017-09-11,1.12294088
P014,2017-09-12,1.12294088
P014,2017-09-13,1.12294088
P014,2017-09-14,1.12294088
P014,2017-09-15,1.12294088
P014,2017-09-16,0.48103612
P014,2017-09-17,0.48103612
P014,2017-09-18,1.12294088
P014,2017-09-19,1.12294088
P014,2017-09-20,1.12448048
P014,2017-09-21,1.12677351
P014,2017-09-22,1.12906654
P014,2017-09-23,0.4880165
P014,2017-09-24,0.49006402
P014,2017-09-25,1.13594562
P014,2017-09-26,1.13841504
P014,2017-09-27,1.14053168
P014,2017-09-28,1.1430011
P014,2017-09-29,1.14511774
P014,2017-09-30,0.50132541
P014,2017-10-01,0.50337294
P014,2017-10-02,1.15199683
P014,2017-10-03,1.15446624
P014,2017-10-04,1.15675927
P014,2017-10-05,1.15887592
P014,2017-10-06,1.16116895
P014,2017-10-07,0.51463433
P014,2017-10-08,0.5165356
P014,2017-10-09,1.16804803
P014,2017-10-10,1.17034106
P014,2017-10-11,1.17263409
P014,2017-10-12,1.17492712
P014,2017-10-13,1.17722015
P014,2017-10-14,0.52794325
P014,2017-10-15,0.52999077000000006
P014,2017-10-16,1.18427562
P014,2017-10-17,1.18656865
P014,2017-10-18,1.18886168
P014,2017-10-19,1.1913311
P014,2017-10-20,1.19362413
P014,2017-10-21,0.54169092
P014,2017-10-22,0.54373844
P014,2017-10-23,1.20103238
P014,2017-10-24,1.20332541
P014,2017-10-25,1.20732864
P014,2017-10-26,1.21149894
P014,2017-10-27,1.2158363
P014,2017-10-28,0.5586726
P014,2017-10-29,0.56146135
P014,2017-10-30,1.22985072
P014,2017-10-31,1.23507447
P014,2017-11-01,0.57023163
P014,2017-11-02,1.24582886
P014,2017-11-03,1.25134757
P014,2017-11-04,0.57900897
P014,2017-11-05,0.58207184
P014,2017-11-06,1.26941395
P014,2017-11-07,1.27587275
P014,2017-11-08,1.28251054
P014,2017-11-09,1.28649879
P014,2017-11-10,1.29022116
P014,2017-11-11,0.59804922
P014,2017-11-12,0.60037935
P014,2017-11-13,1.30192002
P014,2017-11-14,1.30617415
P014,2017-11-15,1.3101624
P014,2017-11-16,1.31361888
P014,2017-11-17,1.31760713
P014,2017-11-18,0.61389407
P014,2017-11-19,0.61637953
P014,2017-11-20,1.32904011
P014,2017-11-21,1.33276247
P014,2017-11-22,1.33648484
P014,2017-11-23,1.34047309
P014,2017-11-24,1.34392957
P014,2017-11-25,0.62911754
P014,2017-11-26,0.63129233
P014,2017-11-27,1.3545649
P014,2017-11-28,1.35802138
P014,2017-11-29,1.36121198
P014,2017-11-30,1.36440258
P014,2017-12-01,1.36759317
P014,2017-12-02,0.64278761
P014,2017-12-03,0.64465171
P014,2017-12-04,1.37689909
P014,2017-12-05,1.38008969
P014,2017-12-06,1.38274852
P014,2017-12-07,1.38540735
P014,2017-12-08,1.38806618
P014,2017-12-09,0.65428288
P014,2017-12-10,0.6558363
P014,2017-12-11,1.39524503
P014,2017-12-12,1.39763798
P014,2017-12-13,1.39976504
P014,2017-12-14,1.40189211
P014,2017-12-15,1.40375329
P014,2017-12-16,0.66313736
P014,2017-12-17,0.66422475
P014,2017-12-18,1.40880507
P014,2017-12-19,1.41040037
P014,2017-12-20,1.41172979
P014,2017-12-21,1.41305921
P014,2017-12-22,1.41438862
P014,2017-12-23,0.60879054
P014,2017-12-24,0.55982721
P014,2017-12-25,0.52678384
P014,2017-12-26,0.87940032
P014,2017-12-27,0.91066685
P014,2017-12-28,0.92108903
P014,2017-12-29,0.94193338
P014,2017-12-30,0.57547579
P014,2017-12-31,0.58088601
P014,2018-01-01,0.58629622
P014,2018-01-02,1.11517588
P014,2018-01-03,1.26757402
P014,2018-01-04,1.41970629
P014,2018-01-05,1.41970629
P014,2018-01-06,0.67121512
P014,2018-01-07,0.67090444
P014,2018-01-08,1.41837687
P014,2018-01-09,1.4178451
P014,2018-01-10,1.41731334
P014,2018-01-11,1.41651569
P014,2018-01-12,1.41598392
P014,2018-01-13,0.66857431
P014,2018-01-14,0.66810829
P014,2018-01-15,1.41332509
P014,2018-01-16,1.41226156
P014,2018-01-17,1.41119802
P014,2018-01-18,1.41013449
P014,2018-01-19,1.40880507
P014,2018-01-20,0.66453543
P014,2018-01-21,0.66375872
P014,2018-01-22,1.40534859
P014,2018-01-23,1.40401918
P014,2018-01-24,1.40295564
P014,2018-01-25,1.40162623
P014,2018-01-26,1.40029681
P014,2018-01-27,0.65925382
P014,2018-01-28,0.65847711
P014,2018-01-29,1.39604268
P014,2018-01-30,1.39497915
P014,2018-01-31,1.39338385
P014,2018-02-01,1.39178855
P014,2018-02-02,1.39072501
P014,2018-02-03,0.65350618
P014,2018-02-04,0.65272947
P014,2018-02-05,1.38647088
P014,2018-02-06,1.3846097
P014,2018-02-07,1.38328028
P014,2018-02-08,1.38195087
P014,2018-02-09,1.38035557
P014,2018-02-10,0.64744785
P014,2018-02-11,0.64667115
P014,2018-02-12,1.37583555
P014,2018-02-13,1.37424025
P014,2018-02-14,1.37291084
P014,2018-02-15,1.3713155400000001
P014,2018-02-16,1.36972024
P014,2018-02-17,0.64138953
P014,2018-02-18,0.64045748
P014,2018-02-19,1.36493434
P014,2018-02-20,1.36360493
P014,2018-02-21,1.36200963
P014,2018-02-22,1.36014844
P014,2018-02-23,1.35855314
P014,2018-02-24,0.63470984
P014,2018-02-25,0.63377779
P014,2018-02-26,1.35350136
P014,2018-02-27,1.35190606
P014,2018-02-28,1.35004488
P014,2018-03-01,1.3481837
P014,2018-03-02,1.34632252
P014,2018-03-03,0.62740879
P014,2018-03-04,0.6263214
P014,2018-03-05,1.34073897
P014,2018-03-06,1.33834602
P014,2018-03-07,1.33675072
P014,2018-03-08,1.33435777
P014,2018-03-09,1.33249659
P014,2018-03-10,0.61902034
P014,2018-03-11,0.61777761
P014,2018-03-12,1.32584951
P014,2018-03-13,1.32345656
P014,2018-03-14,1.32079773
P014,2018-03-15,1.31867066
P014,2018-03-16,1.31601183
P014,2018-03-17,0.60938916
P014,2018-03-18,0.60783574
P014,2018-03-19,1.30830122
P014,2018-03-20,1.3053765
P014,2018-03-21,1.30271767
P014,2018-03-22,1.30005884
P014,2018-03-23,1.29713412
P014,2018-03-24,0.59804922
P014,2018-03-25,0.59871425
P014,2018-03-26,1.28976907
P014,2018-03-27,1.28785562
P014,2018-03-28,1.28581321
P014,2018-03-29,1.28389717
P014,2018-03-30,1.28210753
P014,2018-03-31,0.60451736
P014,2018-04-01,0.5073583
P014,2018-04-02,0.50646329
P014,2018-04-03,1.31867698
P014,2018-04-04,1.31537954
P014,2018-04-05,1.3120821
P014,2018-04-06,1.30878466
P014,2018-04-07,0.50198825
P014,2018-04-08,0.50109325
P014,2018-04-09,1.29889235
P014,2018-04-10,1.29559491
P014,2018-04-11,1.29229747
P014,2018-04-12,1.28900003
P014,2018-04-13,1.28570259
P014,2018-04-14,0.4957232
P014,2018-04-15,0.49482819
P014,2018-04-16,1.27671624
P014,2018-04-17,1.27432477
P014,2018-04-18,1.2719333
P014,2018-04-19,1.26954182
P014,2018-04-20,1.26715035
P014,2018-04-21,0.48543907
P014,2018-04-22,0.48387422
P014,2018-04-23,1.25997593
P014,2018-04-24,1.25758446
P014,2018-04-25,1.25519299
P014,2018-04-26,1.25280151
P014,2018-04-27,1.25041004
P014,2018-04-28,0.47448511
P014,2018-04-29,0.47292025
P014,2018-04-30,1.24323562
P014,2018-05-01,0.46979055
P014,2018-05-02,1.23845267
P014,2018-05-03,1.2360612
P014,2018-05-04,1.23366973
P014,2018-05-05,0.46353114
P014,2018-05-06,0.46196628
P014,2018-05-07,1.22649531
P014,2018-05-08,0.45883658
P014,2018-05-09,1.22171236
P014,2018-05-10,0.45570687
P014,2018-05-11,1.21692942
P014,2018-05-12,0.45257717
P014,2018-05-13,0.45101231
P014,2018-05-14,1.209755
P014,2018-05-15,1.20736353
P014,2018-05-16,1.20626845
P014,2018-05-17,1.20517337
P014,2018-05-18,1.20407829
P014,2018-05-19,0.44063837
P014,2018-05-20,0.43882731
P014,2018-05-21,0.43701625
P014,2018-05-22,1.19969797
P014,2018-05-23,1.19860289
P014,2018-05-24,1.19750781
P014,2018-05-25,1.19641273
P014,2018-05-26,0.42796095
P014,2018-05-27,0.42614989
P014,2018-05-28,1.19312749
P014,2018-05-29,1.19203241
P014,2018-05-30,1.19093733
P014,2018-05-31,1.18984225
P014,2018-06-01,1.18984225
P014,2018-06-02,0.41709459
P014,2018-06-03,0.41528353
P014,2018-06-04,1.18655701
P014,2018-06-05,1.18546193
P014,2018-06-06,1.18436685
P014,2018-06-07,1.18327177
P014,2018-06-08,1.18217669
P014,2018-06-09,0.40441717
P014,2018-06-10,0.40260611
P014,2018-06-11,1.17889145
P014,2018-06-12,1.17779637
P014,2018-06-13,1.17670129
P014,2018-06-14,1.17560621
P014,2018-06-15,1.17451113
P014,2018-06-16,0.39218042
P014,2018-06-17,0.39081003
P014,2018-06-18,1.16481213
